Prov_res	Procom_res	Prov_lav	Procom_lav	Pendolari
097	097033	097	097009	12
097	097036	097	097009	47
097	097037	097	097009	40
097	097038	097	097009	8
097	097042	097	097009	161
097	097043	097	097009	5
097	097045	097	097009	28
097	097046	097	097009	21
097	097049	097	097009	7
097	097051	097	097009	68
097	097052	097	097009	8
097	097054	097	097009	7
097	097056	097	097009	37
097	097057	097	097009	76
097	097058	097	097009	9
097	097059	097	097009	25
097	097065	097	097009	3
097	097068	097	097009	4
097	097072	097	097009	80
097	097074	097	097009	6
097	097075	097	097009	35
097	097076	097	097009	4
097	097078	097	097009	24
097	097082	097	097009	4
097	097083	097	097009	66
097	097086	097	097009	7
097	097092	097	097009	20
097	097093	097	097009	1
098	098047	097	097009	2
098	098050	097	097009	2
108	108001	097	097009	2
108	108003	097	097009	3
108	108004	097	097009	2
108	108005	097	097009	2
108	108006	097	097009	2
108	108007	097	097009	1
108	108008	097	097009	6
108	108009	097	097009	1
108	108010	097	097009	1
108	108011	097	097009	9
108	108015	097	097009	4
108	108016	097	097009	2
108	108017	097	097009	2
108	108018	097	097009	1
108	108019	097	097009	3
108	108022	097	097009	1
108	108023	097	097009	8
108	108024	097	097009	18
108	108027	097	097009	4
108	108028	097	097009	10
108	108029	097	097009	2
108	108030	097	097009	10
108	108033	097	097009	11
108	108034	097	097009	1
108	108035	097	097009	4
108	108037	097	097009	6
108	108039	097	097009	14
108	108040	097	097009	3
108	108041	097	097009	2
108	108043	097	097009	3
108	108045	097	097009	3
108	108046	097	097009	1
108	108047	097	097009	12
108	108048	097	097009	7
108	108049	097	097009	4
108	108050	097	097009	1
108	108053	097	097009	1
108	108054	097	097009	5
012	012121	097	097010	1
012	012136	097	097010	1
013	013003	097	097010	1
013	013013	097	097010	3
013	013075	097	097010	3
013	013097	097	097010	1
013	013114	097	097010	1
013	013118	097	097010	6
013	013134	097	097010	2
013	013136	097	097010	2
013	013147	097	097010	1
013	013188	097	097010	1
013	013206	097	097010	1
013	013229	097	097010	1
014	014005	097	097010	2
014	014024	097	097010	1
014	014029	097	097010	1
015	015009	097	097010	1
015	015059	097	097010	2
015	015077	097	097010	1
015	015086	097	097010	1
015	015105	097	097010	1
015	015108	097	097010	2
015	015114	097	097010	2
015	015118	097	097010	1
015	015146	097	097010	7
015	015181	097	097010	1
015	015230	097	097010	1
016	016006	097	097010	2
016	016007	097	097010	1
016	016009	097	097010	2
016	016021	097	097010	1
016	016024	097	097010	1
016	016030	097	097010	3
016	016031	097	097010	1
016	016034	097	097010	3
016	016038	097	097010	3
016	016046	097	097010	13
016	016051	097	097010	2
016	016052	097	097010	32
016	016057	097	097010	7
016	016072	097	097010	4
016	016074	097	097010	71
016	016075	097	097010	2
016	016091	097	097010	1
016	016098	097	097010	1
016	016127	097	097010	1
016	016132	097	097010	3
016	016143	097	097010	1
016	016150	097	097010	1
016	016156	097	097010	4
016	016169	097	097010	1
016	016170	097	097010	2
016	016171	097	097010	15
016	016202	097	097010	1
016	016203	097	097010	6
016	016207	097	097010	1
016	016208	097	097010	1
016	016209	097	097010	3
016	016213	097	097010	5
016	016215	097	097010	14
016	016218	097	097010	1
016	016224	097	097010	2
016	016238	097	097010	30
016	016239	097	097010	1
016	016240	097	097010	1
016	016250	097	097010	2
016	016251	097	097010	2
016	016253	097	097010	1
017	017008	097	097010	1
017	017143	097	097010	1
018	018135	097	097010	1
097	097001	097	097010	2
097	097002	097	097010	71
097	097003	097	097010	1
097	097004	097	097010	13
097	097005	097	097010	5
097	097006	097	097010	7
097	097010	097	097010	323
097	097012	097	097010	89
097	097013	097	097010	68
097	097014	097	097010	4
097	097016	097	097010	14
097	097017	097	097010	6
097	097020	097	097010	10
097	097021	097	097010	1
097	097022	097	097010	7
097	097023	097	097010	2
097	097024	097	097010	10
097	097026	097	097010	1
097	097028	097	097010	1
097	097034	097	097010	5
097	097035	097	097010	1
097	097036	097	097010	23
097	097037	097	097010	4
097	097038	097	097010	6
097	097039	097	097010	18
097	097042	097	097010	83
097	097044	097	097010	4
097	097045	097	097010	9
097	097046	097	097010	14
097	097048	097	097010	54
097	097049	097	097010	14
097	097051	097	097010	1
097	097052	097	097010	16
097	097053	097	097010	1
097	097056	097	097010	2
097	097057	097	097010	13
097	097058	097	097010	75
097	097059	097	097010	69
097	097061	097	097010	13
097	097062	097	097010	10
097	097068	097	097010	14
097	097071	097	097010	23
097	097074	097	097010	7
097	097078	097	097010	1
097	097082	097	097010	39
097	097083	097	097010	18
097	097086	097	097010	14
097	097090	097	097010	1
097	097091	097	097010	13
097	097092	097	097010	25
108	108001	097	097010	5
108	108002	097	097010	1
108	108004	097	097010	2
108	108006	097	097010	1
108	108007	097	097010	10
108	108009	097	097010	1
108	108010	097	097010	1
108	108011	097	097010	2
108	108012	097	097010	1
108	108015	097	097010	1
108	108022	097	097010	1
108	108023	097	097010	4
108	108024	097	097010	1
108	108028	097	097010	5
108	108031	097	097010	3
108	108033	097	097010	3
108	108035	097	097010	1
108	108037	097	097010	1
108	108038	097	097010	5
108	108039	097	097010	4
108	108042	097	097010	2
108	108043	097	097010	2
108	108044	097	097010	3
108	108047	097	097010	1
108	108049	097	097010	2
108	108050	097	097010	3
108	108053	097	097010	5
003	003106	097	097011	1
012	012026	097	097011	1
012	012119	097	097011	1
012	012133	097	097011	1
013	013003	097	097011	2
013	013006	097	097011	2
013	013009	097	097011	1
013	013012	097	097011	2
013	013013	097	097011	2
013	013028	097	097011	1
013	013029	097	097011	1
013	013035	097	097011	1
013	013041	097	097011	8
013	013042	097	097011	4
013	013043	097	097011	1
013	013046	097	097011	3
013	013048	097	097011	1
013	013052	097	097011	2
013	013053	097	097011	1
013	013058	097	097011	1
013	013065	097	097011	1
013	013075	097	097011	8
013	013095	097	097011	8
013	013097	097	097011	2
013	013101	097	097011	1
013	013114	097	097011	1
013	013118	097	097011	4
013	013121	097	097011	12
013	013133	097	097011	1
013	013134	097	097011	2
013	013135	097	097011	1
013	013136	097	097011	10
013	013138	097	097011	1
013	013143	097	097011	6
013	013147	097	097011	10
013	013153	097	097011	1
013	013163	097	097011	1
013	013188	097	097011	3
013	013212	097	097011	1
013	013222	097	097011	1
013	013229	097	097011	1
013	013242	097	097011	1
013	013251	097	097011	1
013	013252	097	097011	1
014	014012	097	097011	2
014	014018	097	097011	3
014	014023	097	097011	1
014	014074	097	097011	1
015	015002	097	097011	1
015	015014	097	097011	1
015	015024	097	097011	1
015	015110	097	097011	2
015	015118	097	097011	1
015	015139	097	097011	1
015	015146	097	097011	3
015	015157	097	097011	1
015	015166	097	097011	1
015	015175	097	097011	1
015	015206	097	097011	1
015	015209	097	097011	1
015	015213	097	097011	1
015	015250	097	097011	1
016	016018	097	097011	1
016	016024	097	097011	4
016	016049	097	097011	1
016	016074	097	097011	4
016	016160	097	097011	1
016	016203	097	097011	2
016	016238	097	097011	2
018	018078	097	097011	1
018	018173	097	097011	1
097	097001	097	097011	4
097	097002	097	097011	4
097	097003	097	097011	6
097	097004	097	097011	4
097	097005	097	097011	22
097	097006	097	097011	22
097	097007	097	097011	4
097	097009	097	097011	19
097	097010	097	097011	5
097	097011	097	097011	152
097	097012	097	097011	10
097	097013	097	097011	10
097	097014	097	097011	4
097	097016	097	097011	9
097	097017	097	097011	49
097	097019	097	097011	8
097	097020	097	097011	2
097	097021	097	097011	8
097	097022	097	097011	7
097	097023	097	097011	2
097	097024	097	097011	7
097	097026	097	097011	43
097	097028	097	097011	33
097	097031	097	097011	11
097	097033	097	097011	5
097	097036	097	097011	4
097	097037	097	097011	15
097	097038	097	097011	1
097	097039	097	097011	2
097	097042	097	097011	32
097	097043	097	097011	2
097	097044	097	097011	4
097	097045	097	097011	1
097	097046	097	097011	3
097	097048	097	097011	9
097	097049	097	097011	7
097	097051	097	097011	14
097	097053	097	097011	1
097	097054	097	097011	13
097	097056	097	097011	46
097	097057	097	097011	18
097	097058	097	097011	10
097	097059	097	097011	8
097	097060	097	097011	1
097	097061	097	097011	3
097	097065	097	097011	3
097	097068	097	097011	4
097	097070	097	097011	1
097	097071	097	097011	13
097	097072	097	097011	18
097	097074	097	097011	8
097	097075	097	097011	7
097	097076	097	097011	20
097	097078	097	097011	4
097	097082	097	097011	3
097	097083	097	097011	18
097	097086	097	097011	1
097	097090	097	097011	4
097	097091	097	097011	3
097	097092	097	097011	13
108	108003	097	097011	3
108	108005	097	097011	1
108	108007	097	097011	1
108	108008	097	097011	20
108	108009	097	097011	1
108	108011	097	097011	15
108	108012	097	097011	2
108	108013	097	097011	1
108	108014	097	097011	1
108	108015	097	097011	8
108	108018	097	097011	1
108	108019	097	097011	1
108	108020	097	097011	1
108	108023	097	097011	5
108	108024	097	097011	13
108	108025	097	097011	1
108	108026	097	097011	1
108	108027	097	097011	1
108	108028	097	097011	11
108	108030	097	097011	2
108	108033	097	097011	8
108	108034	097	097011	1
108	108035	097	097011	2
108	108036	097	097011	1
108	108037	097	097011	14
108	108038	097	097011	2
108	108039	097	097011	14
108	108040	097	097011	3
108	108042	097	097011	1
108	108043	097	097011	4
108	108044	097	097011	3
108	108045	097	097011	1
108	108047	097	097011	17
108	108048	097	097011	5
108	108049	097	097011	2
108	108050	097	097011	1
108	108053	097	097011	4
108	108054	097	097011	2
012	012040	097	097012	1
012	012070	097	097012	1
013	013007	097	097012	1
013	013024	097	097012	1
013	013041	097	097012	1
013	013075	097	097012	1
013	013095	097	097012	5
013	013097	097	097012	1
013	013118	097	097012	1
013	013121	097	097012	2
013	013136	097	097012	3
013	013143	097	097012	7
013	013157	097	097012	1
013	013165	097	097012	1
013	013188	097	097012	2
013	013201	097	097012	1
013	013212	097	097012	1
013	013222	097	097012	1
013	013229	097	097012	1
014	014043	097	097012	1
015	015027	097	097012	1
015	015044	097	097012	2
015	015060	097	097012	1
015	015070	097	097012	1
015	015077	097	097012	4
015	015081	097	097012	1
015	015085	097	097012	1
015	015086	097	097012	1
015	015146	097	097012	15
015	015151	097	097012	1
015	015157	097	097012	1
015	015166	097	097012	1
015	015168	097	097012	2
015	015170	097	097012	1
015	015171	097	097012	1
015	015175	097	097012	1
015	015178	097	097012	2
015	015182	097	097012	3
015	015189	097	097012	1
015	015195	097	097012	3
015	015201	097	097012	1
015	015209	097	097012	1
015	015213	097	097012	1
015	015230	097	097012	2
016	016003	097	097012	1
016	016005	097	097012	1
016	016006	097	097012	1
016	016007	097	097012	1
016	016011	097	097012	1
016	016018	097	097012	1
016	016021	097	097012	1
016	016024	097	097012	2
016	016031	097	097012	1
016	016038	097	097012	2
016	016046	097	097012	7
016	016051	097	097012	1
016	016052	097	097012	8
016	016057	097	097012	2
016	016063	097	097012	1
016	016074	097	097012	14
016	016081	097	097012	1
016	016086	097	097012	1
016	016091	097	097012	1
016	016097	097	097012	1
016	016129	097	097012	1
016	016132	097	097012	2
016	016156	097	097012	2
016	016169	097	097012	1
016	016171	097	097012	6
016	016183	097	097012	1
016	016202	097	097012	1
016	016203	097	097012	2
016	016209	097	097012	2
016	016213	097	097012	5
016	016215	097	097012	3
016	016238	097	097012	5
016	016239	097	097012	2
016	016250	097	097012	4
016	016251	097	097012	1
017	017061	097	097012	1
018	018041	097	097012	1
022	022205	097	097012	1
035	035033	097	097012	1
049	049009	097	097012	1
097	097001	097	097012	2
097	097002	097	097012	32
097	097003	097	097012	1
097	097004	097	097012	3
097	097005	097	097012	4
097	097006	097	097012	7
097	097009	097	097012	3
097	097010	097	097012	41
097	097011	097	097012	6
097	097012	097	097012	279
097	097013	097	097012	23
097	097014	097	097012	1
097	097016	097	097012	12
097	097017	097	097012	3
097	097019	097	097012	10
097	097020	097	097012	14
097	097022	097	097012	2
097	097023	097	097012	1
097	097024	097	097012	14
097	097026	097	097012	3
097	097028	097	097012	4
097	097031	097	097012	1
097	097033	097	097012	1
097	097034	097	097012	2
097	097036	097	097012	4
097	097037	097	097012	4
097	097038	097	097012	5
097	097039	097	097012	26
097	097042	097	097012	25
097	097044	097	097012	9
097	097045	097	097012	2
097	097046	097	097012	4
097	097048	097	097012	68
097	097049	097	097012	16
097	097051	097	097012	5
097	097052	097	097012	4
097	097053	097	097012	17
097	097054	097	097012	3
097	097056	097	097012	5
097	097057	097	097012	6
097	097058	097	097012	101
097	097059	097	097012	21
097	097061	097	097012	12
097	097062	097	097012	18
097	097068	097	097012	5
097	097071	097	097012	35
097	097072	097	097012	1
097	097074	097	097012	21
097	097075	097	097012	5
097	097076	097	097012	6
097	097078	097	097012	2
097	097082	097	097012	15
097	097083	097	097012	6
097	097086	097	097012	3
097	097090	097	097012	7
097	097091	097	097012	27
097	097092	097	097012	56
108	108004	097	097012	5
108	108006	097	097012	1
108	108007	097	097012	8
108	108008	097	097012	6
108	108009	097	097012	1
108	108010	097	097012	1
108	108011	097	097012	3
108	108012	097	097012	4
108	108013	097	097012	1
108	108014	097	097012	2
108	108015	097	097012	1
108	108016	097	097012	7
108	108017	097	097012	3
108	108019	097	097012	1
108	108021	097	097012	1
108	108022	097	097012	3
108	108023	097	097012	10
108	108026	097	097012	2
108	108027	097	097012	2
108	108028	097	097012	1
108	108029	097	097012	1
108	108033	097	097012	5
108	108035	097	097012	1
108	108037	097	097012	2
108	108038	097	097012	7
108	108039	097	097012	1
108	108042	097	097012	1
108	108043	097	097012	1
108	108044	097	097012	11
108	108047	097	097012	3
108	108049	097	097012	4
108	108050	097	097012	3
108	108051	097	097012	4
108	108052	097	097012	3
108	108053	097	097012	8
108	108055	097	097012	1
001	001008	097	097013	1
012	012119	097	097013	1
013	013003	097	097013	2
013	013009	097	097013	1
013	013013	097	097013	2
013	013041	097	097013	4
013	013042	097	097013	4
013	013052	097	097013	2
013	013064	097	097013	2
013	013075	097	097013	3
013	013090	097	097013	1
013	013095	097	097013	11
013	013097	097	097013	2
013	013098	097	097013	1
013	013107	097	097013	1
013	013118	097	097013	4
013	013121	097	097013	2
013	013136	097	097013	2
013	013137	097	097013	1
013	013143	097	097013	3
013	013147	097	097013	2
013	013157	097	097013	2
013	013170	097	097013	1
013	013188	097	097013	5
013	013193	097	097013	2
013	013199	097	097013	1
013	013222	097	097013	1
013	013229	097	097013	2
013	013236	097	097013	1
013	013242	097	097013	1
013	013245	097	097013	1
013	013249	097	097013	2
013	013250	097	097013	1
014	014015	097	097013	1
014	014026	097	097013	3
014	014027	097	097013	1
014	014045	097	097013	1
014	014061	097	097013	2
015	015036	097	097013	1
015	015059	097	097013	1
015	015076	097	097013	1
015	015077	097	097013	4
015	015146	097	097013	15
015	015154	097	097013	1
015	015177	097	097013	2
015	015195	097	097013	1
015	015206	097	097013	1
015	015209	097	097013	1
016	016004	097	097013	1
016	016006	097	097013	8
016	016008	097	097013	1
016	016009	097	097013	3
016	016021	097	097013	8
016	016024	097	097013	10
016	016029	097	097013	2
016	016030	097	097013	5
016	016034	097	097013	1
016	016037	097	097013	2
016	016038	097	097013	9
016	016046	097	097013	11
016	016051	097	097013	3
016	016052	097	097013	72
016	016053	097	097013	1
016	016057	097	097013	12
016	016072	097	097013	4
016	016073	097	097013	2
016	016074	097	097013	124
016	016085	097	097013	2
016	016100	097	097013	1
016	016132	097	097013	4
016	016143	097	097013	1
016	016152	097	097013	1
016	016153	097	097013	1
016	016156	097	097013	4
016	016170	097	097013	5
016	016171	097	097013	31
016	016180	097	097013	1
016	016198	097	097013	1
016	016203	097	097013	10
016	016206	097	097013	1
016	016209	097	097013	1
016	016213	097	097013	4
016	016215	097	097013	143
016	016238	097	097013	14
016	016244	097	097013	1
016	016246	097	097013	1
016	016250	097	097013	5
016	016252	097	097013	2
017	017059	097	097013	1
017	017146	097	097013	1
018	018138	097	097013	1
019	019041	097	097013	1
046	046007	097	097013	1
097	097001	097	097013	17
097	097002	097	097013	54
097	097003	097	097013	8
097	097004	097	097013	30
097	097005	097	097013	5
097	097006	097	097013	8
097	097007	097	097013	10
097	097008	097	097013	4
097	097009	097	097013	6
097	097010	097	097013	45
097	097012	097	097013	31
097	097013	097	097013	1295
097	097014	097	097013	89
097	097016	097	097013	11
097	097017	097	097013	7
097	097019	097	097013	13
097	097020	097	097013	6
097	097021	097	097013	10
097	097022	097	097013	25
097	097023	097	097013	6
097	097024	097	097013	10
097	097026	097	097013	7
097	097028	097	097013	1
097	097029	097	097013	9
097	097030	097	097013	5
097	097031	097	097013	9
097	097033	097	097013	11
097	097034	097	097013	36
097	097035	097	097013	1
097	097036	097	097013	63
097	097037	097	097013	7
097	097038	097	097013	72
097	097039	097	097013	8
097	097040	097	097013	1
097	097042	097	097013	433
097	097043	097	097013	7
097	097044	097	097013	6
097	097045	097	097013	40
097	097046	097	097013	34
